datetime,open,high,low,close,volume
2023-06-09 12:00:00,1838.25,1840.07,1837.57,1840.07,268.09956
2023-06-09 12:15:00,1840.07,1841.2,1837.05,1837.32,331.00486
2023-06-09 12:30:00,1837.32,1837.32,1836.38,1836.39,47.74342
2023-06-09 12:45:00,1836.39,1838.9,1836.39,1838.04,146.75775
2023-06-09 13:00:00,1838.04,1838.53,1838.02,1838.44,102.27284
2023-06-09 13:15:00,1838.44,1838.8,1837.27,1837.65,251.96524
2023-06-09 13:30:00,1837.65,1838.33,1837.36,1837.73,126.09575
2023-06-09 13:45:00,1837.73,1839.5,1837.73,1839.45,208.71063
2023-06-09 14:00:00,1839.45,1839.45,1837.56,1837.75,171.1296
2023-06-09 14:15:00,1837.75,1841.45,1837.75,1840.57,337.50413
2023-06-09 14:30:00,1840.57,1840.8,1839.69,1840.8,145.42736
2023-06-09 14:45:00,1840.8,1840.85,1837.5,1837.95,165.93468
2023-06-09 15:00:00,1837.95,1837.95,1835.41,1835.41,204.46335
2023-06-09 15:15:00,1835.41,1835.41,1832.52,1834.81,425.6474
2023-06-09 15:30:00,1834.81,1835.29,1831.51,1834.16,607.72331
2023-06-09 15:45:00,1834.16,1836.46,1834.16,1836.42,337.13044
2023-06-09 16:00:00,1836.42,1836.6,1834.77,1835.96,155.26632
2023-06-09 16:15:00,1835.96,1840.56,1835.95,1840.55,598.85801
2023-06-09 16:30:00,1840.55,1840.6,1838.78,1838.87,264.28064
2023-06-09 16:45:00,1838.87,1842.89,1838.87,1842.5,762.79818
2023-06-09 17:00:00,1842.5,1843.18,1841.68,1842.67,202.55179
2023-06-09 17:15:00,1842.67,1842.96,1841.5,1841.97,146.29439
2023-06-09 17:30:00,1841.97,1845.26,1841.96,1844.45,408.97535
2023-06-09 17:45:00,1844.45,1847.44,1843.81,1844.54,344.51739
2023-06-09 18:00:00,1844.54,1845.0,1843.02,1843.07,315.69524
2023-06-09 18:15:00,1843.07,1844.33,1842.8,1842.81,230.67441
2023-06-09 18:30:00,1842.81,1844.36,1842.64,1844.08,346.84409
2023-06-09 18:45:00,1844.08,1845.54,1843.65,1844.09,286.04825
2023-06-09 19:00:00,1844.09,1844.31,1842.69,1843.01,252.54049
2023-06-09 19:15:00,1843.01,1843.01,1842.0,1842.34,178.34494
2023-06-09 19:30:00,1842.34,1842.35,1840.32,1841.0,258.33278
2023-06-09 19:45:00,1841.0,1844.99,1841.0,1843.92,325.04977
2023-06-09 20:00:00,1843.92,1846.35,1843.92,1845.16,478.22447
2023-06-09 20:15:00,1845.16,1847.19,1845.02,1846.3,606.0814
2023-06-09 20:30:00,1846.3,1848.99,1845.72,1847.85,1160.66547
2023-06-09 20:45:00,1847.85,1854.07,1846.14,1851.73,2107.26046
2023-06-09 21:00:00,1851.73,1854.22,1851.54,1851.71,1296.06753
2023-06-09 21:15:00,1851.71,1855.09,1851.01,1851.03,718.10207
2023-06-09 21:30:00,1851.03,1852.24,1848.4,1848.4,719.49025
2023-06-09 21:45:00,1848.4,1849.68,1847.6,1847.73,563.50894
2023-06-09 22:00:00,1847.73,1850.5,1846.67,1849.39,639.88816
2023-06-09 22:15:00,1849.39,1851.93,1849.39,1849.9,463.53673
2023-06-09 22:30:00,1849.9,1850.29,1844.08,1845.49,636.27387
2023-06-09 22:45:00,1845.49,1846.66,1842.61,1844.78,943.88202
2023-06-09 23:00:00,1844.78,1847.99,1844.78,1847.11,261.77243
2023-06-09 23:15:00,1847.11,1851.99,1847.11,1847.6,1183.1976
2023-06-09 23:30:00,1847.6,1848.81,1847.22,1848.36,409.58096
2023-06-09 23:45:00,1848.36,1848.36,1840.0,1841.66,1300.09565
2023-06-10 00:00:00,1841.66,1842.82,1839.02,1842.77,507.58539
2023-06-10 00:15:00,1842.77,1843.32,1840.19,1841.72,271.20843
2023-06-10 00:30:00,1841.72,1843.29,1839.51,1840.14,346.01391
2023-06-10 00:45:00,1840.14,1840.89,1838.51,1840.21,449.21376
2023-06-10 01:00:00,1840.21,1840.21,1837.27,1838.37,359.23714
2023-06-10 01:15:00,1838.37,1842.25,1838.37,1841.01,436.14796
2023-06-10 01:30:00,1841.01,1842.5,1840.68,1842.5,115.34838
2023-06-10 01:45:00,1842.5,1842.81,1839.76,1841.28,325.91115
2023-06-10 02:00:00,1841.28,1842.6,1840.0,1840.01,166.72326
2023-06-10 02:15:00,1840.01,1842.2,1838.31,1841.01,341.83842
2023-06-10 02:30:00,1841.01,1841.73,1838.01,1839.77,490.14592
2023-06-10 02:45:00,1839.77,1839.77,1836.46,1838.16,562.95429
2023-06-10 03:00:00,1838.16,1840.39,1833.61,1835.5,971.63467
2023-06-10 03:15:00,1835.5,1835.94,1830.69,1832.27,1034.79415
2023-06-10 03:30:00,1832.27,1834.6,1831.02,1833.25,817.36718
2023-06-10 03:45:00,1833.25,1833.67,1830.5,1831.04,696.9658
2023-06-10 04:00:00,1831.04,1833.1,1828.5,1832.81,699.25752
2023-06-10 04:15:00,1832.81,1835.23,1831.77,1834.85,518.76369
2023-06-10 04:30:00,1834.85,1835.99,1834.18,1835.42,408.791
2023-06-10 04:45:00,1835.42,1836.99,1834.27,1836.98,540.56831
2023-06-10 05:00:00,1836.98,1837.74,1836.61,1837.27,179.21356
2023-06-10 05:15:00,1837.27,1837.27,1835.37,1835.37,240.01884
2023-06-10 05:30:00,1835.37,1839.62,1834.3,1839.0,233.64124
2023-06-10 05:45:00,1839.0,1839.0,1837.12,1837.12,74.44042
2023-06-10 06:00:00,1837.12,1837.43,1836.25,1836.41,268.43513
2023-06-10 06:15:00,1836.41,1836.82,1835.39,1835.63,336.4989
2023-06-10 06:30:00,1835.63,1836.69,1835.36,1836.13,141.71422
2023-06-10 06:45:00,1836.13,1838.5,1836.13,1838.5,256.73726
2023-06-10 07:00:00,1838.5,1838.61,1837.18,1838.13,137.68942
2023-06-10 07:15:00,1838.13,1838.48,1836.44,1836.74,245.56468
2023-06-10 07:30:00,1836.74,1838.0,1836.5,1838.0,48.31408
2023-06-10 07:45:00,1838.0,1840.89,1837.99,1840.25,395.40239
2023-06-10 08:00:00,1840.25,1840.42,1839.11,1839.52,105.17605
2023-06-10 08:15:00,1839.52,1840.43,1837.02,1837.7,456.77889
2023-06-10 08:30:00,1837.7,1840.0,1837.51,1840.0,220.22308
2023-06-10 08:45:00,1840.0,1840.44,1836.51,1837.51,239.09657
2023-06-10 09:00:00,1837.51,1844.9,1833.28,1843.41,1017.65232
2023-06-10 09:15:00,1843.41,1843.71,1840.01,1842.07,256.40855
2023-06-10 09:30:00,1842.07,1843.5,1838.59,1839.28,344.80676
2023-06-10 09:45:00,1839.28,1840.32,1828.43,1835.51,1558.52919
2023-06-10 10:00:00,1835.51,1838.77,1835.01,1838.77,376.86986
2023-06-10 10:15:00,1838.77,1839.25,1836.56,1839.19,534.43061
2023-06-10 10:30:00,1839.19,1839.19,1825.88,1830.6,1446.16563
2023-06-10 10:45:00,1830.6,1832.79,1827.01,1829.44,1257.0547
2023-06-10 11:00:00,1829.44,1831.48,1829.08,1829.56,508.447
2023-06-10 11:15:00,1829.56,1831.32,1827.6,1827.61,297.58884
2023-06-10 11:30:00,1827.61,1829.86,1822.22,1829.55,1415.95203
2023-06-10 11:45:00,1829.55,1830.17,1826.22,1827.41,280.05571
2023-06-10 12:00:00,1827.41,1829.97,1825.52,1828.5,516.06012
2023-06-10 12:15:00,1828.5,1828.7,1787.96,1795.21,8528.88621
2023-06-10 12:30:00,1795.21,1798.14,1780.92,1789.04,4020.49049
2023-06-10 12:45:00,1789.04,1795.87,1786.32,1788.45,1973.29096
2023-06-10 13:00:00,1788.45,1791.19,1772.66,1778.19,4093.3808
2023-06-10 13:15:00,1778.19,1781.41,1760.68,1775.17,3499.79966
2023-06-10 13:30:00,1775.17,1775.48,1768.67,1772.5,2071.98055
2023-06-10 13:45:00,1772.5,1772.5,1743.61,1751.54,7396.56857
2023-06-10 14:00:00,1751.54,1759.13,1749.49,1754.51,1761.37676
2023-06-10 14:15:00,1754.51,1760.84,1754.04,1757.52,1351.9225
2023-06-10 14:30:00,1757.52,1757.52,1746.55,1750.65,1868.20234
2023-06-10 14:45:00,1750.65,1750.7,1734.26,1744.44,4307.79669
2023-06-10 15:00:00,1744.44,1745.58,1724.63,1738.0,5918.42803
2023-06-10 15:15:00,1738.0,1744.99,1733.02,1744.32,2424.4544
2023-06-10 15:30:00,1744.32,1744.99,1739.66,1739.88,1379.36228
2023-06-10 15:45:00,1739.88,1740.17,1731.8,1732.3,1788.361
2023-06-10 16:00:00,1732.3,1732.3,1716.38,1729.53,5371.90088
2023-06-10 16:15:00,1729.53,1736.99,1729.07,1736.66,1077.10914
2023-06-10 16:30:00,1736.66,1743.4,1733.51,1741.68,1186.17559
2023-06-10 16:45:00,1741.68,1741.99,1734.62,1740.53,1544.54548
2023-06-10 17:00:00,1740.53,1741.0,1737.7,1738.29,730.86116
2023-06-10 17:15:00,1738.29,1738.48,1732.88,1736.06,1502.22356
2023-06-10 17:30:00,1736.06,1738.4,1735.25,1736.91,522.92828
2023-06-10 17:45:00,1736.91,1740.79,1736.31,1739.0,857.10142
2023-06-10 18:00:00,1739.0,1739.39,1737.59,1737.71,441.60136
2023-06-10 18:15:00,1737.71,1740.21,1735.5,1739.99,492.94714
2023-06-10 18:30:00,1739.99,1742.12,1739.34,1741.68,329.14664
2023-06-10 18:45:00,1741.68,1743.93,1741.18,1743.73,548.06887
2023-06-10 19:00:00,1743.73,1744.65,1742.34,1742.35,556.26745
2023-06-10 19:15:00,1742.35,1742.49,1740.5,1742.0,337.96032
2023-06-10 19:30:00,1742.0,1747.99,1740.5,1747.16,728.06288
2023-06-10 19:45:00,1747.16,1749.54,1745.7,1748.08,584.0188
2023-06-10 20:00:00,1748.08,1748.08,1744.62,1745.33,542.54305
2023-06-10 20:15:00,1745.33,1745.33,1741.91,1742.7,654.679
2023-06-10 20:30:00,1742.7,1744.7,1740.86,1740.94,546.94405
2023-06-10 20:45:00,1740.94,1742.73,1738.51,1739.65,501.11277
2023-06-10 21:00:00,1739.65,1741.49,1737.2,1739.57,873.32548
2023-06-10 21:15:00,1739.57,1744.26,1739.42,1744.25,552.29267
2023-06-10 21:30:00,1744.25,1745.59,1742.29,1744.5,479.93999
2023-06-10 21:45:00,1744.5,1744.66,1741.55,1743.5,354.84653
2023-06-10 22:00:00,1743.5,1747.57,1741.27,1742.51,745.82604
2023-06-10 22:15:00,1742.51,1745.97,1742.27,1742.77,517.45465
2023-06-10 22:30:00,1742.77,1743.81,1741.0,1741.58,466.47965
2023-06-10 22:45:00,1741.58,1744.27,1740.11,1744.24,423.25401
2023-06-10 23:00:00,1744.24,1744.25,1741.0,1742.09,1083.14221
2023-06-10 23:15:00,1742.09,1743.4,1740.2,1742.64,577.25356
2023-06-10 23:30:00,1742.64,1742.64,1737.84,1739.0,404.48404
2023-06-10 23:45:00,1739.0,1740.0,1732.8,1737.35,778.70499
2023-06-11 00:00:00,1737.35,1739.5,1734.02,1734.5,937.20223
2023-06-11 00:15:00,1734.5,1737.49,1733.35,1735.76,576.4403
2023-06-11 00:30:00,1735.76,1740.61,1734.64,1737.89,764.84999
2023-06-11 00:45:00,1737.89,1737.89,1732.62,1733.02,1197.61239
2023-06-11 01:00:00,1733.02,1745.39,1718.62,1738.26,4981.08402
2023-06-11 01:15:00,1738.26,1754.68,1735.16,1750.59,2158.84083
2023-06-11 01:30:00,1750.59,1772.68,1750.06,1771.92,4025.98958
2023-06-11 01:45:00,1771.92,1772.72,1749.6,1760.04,2421.55267
2023-06-11 02:00:00,1760.04,1761.96,1750.1,1753.82,995.33996
2023-06-11 02:15:00,1753.82,1753.82,1725.46,1735.64,3613.39632
2023-06-11 02:30:00,1735.64,1748.98,1734.56,1743.15,1732.58401
2023-06-11 02:45:00,1743.15,1744.49,1733.21,1733.5,1466.05437
2023-06-11 03:00:00,1733.5,1740.39,1732.67,1734.8,1208.62736
2023-06-11 03:15:00,1734.8,1741.71,1734.52,1739.35,848.44902
2023-06-11 03:30:00,1739.35,1742.59,1739.01,1742.32,495.62612
2023-06-11 03:45:00,1742.32,1745.03,1741.51,1744.4,699.14204
2023-06-11 04:00:00,1744.4,1744.4,1740.01,1740.71,722.6097
2023-06-11 04:15:00,1740.71,1741.35,1738.51,1740.42,442.52124
2023-06-11 04:30:00,1740.42,1747.23,1738.52,1745.32,1852.09512
2023-06-11 04:45:00,1745.32,1746.69,1740.02,1742.8,655.87694
2023-06-11 05:00:00,1742.8,1743.5,1739.2,1740.0,326.84513
2023-06-11 05:15:00,1740.0,1742.34,1739.04,1742.34,215.48482
2023-06-11 05:30:00,1742.34,1744.5,1742.13,1744.5,186.48666
2023-06-11 05:45:00,1744.5,1745.88,1743.0,1744.61,161.9444
2023-06-11 06:00:00,1744.61,1745.75,1743.74,1745.66,272.03438
2023-06-11 06:15:00,1745.66,1752.24,1745.65,1750.81,703.42074
2023-06-11 06:30:00,1750.81,1757.4,1750.81,1756.4,764.505
2023-06-11 06:45:00,1756.4,1756.41,1752.29,1753.95,311.97499
2023-06-11 07:00:00,1753.95,1754.91,1751.48,1751.7,485.85963
2023-06-11 07:15:00,1751.7,1753.49,1750.9,1751.12,244.18781
2023-06-11 07:30:00,1751.12,1753.5,1751.0,1752.74,310.64235
2023-06-11 07:45:00,1752.74,1753.58,1751.22,1751.39,348.75106
2023-06-11 08:00:00,1751.39,1752.13,1747.59,1749.45,896.1677
2023-06-11 08:15:00,1749.45,1751.99,1747.59,1751.72,334.60357
2023-06-11 08:30:00,1751.72,1752.29,1745.21,1745.66,1125.7126
2023-06-11 08:45:00,1745.66,1748.0,1745.6,1745.81,322.0054
2023-06-11 09:00:00,1745.81,1747.08,1743.72,1746.73,302.85562
2023-06-11 09:15:00,1746.73,1747.67,1744.14,1745.65,453.98188
2023-06-11 09:30:00,1745.65,1751.98,1745.65,1749.19,426.8933
2023-06-11 09:45:00,1749.19,1751.1,1747.6,1749.59,404.89206
2023-06-11 10:00:00,1749.59,1750.15,1746.1,1747.15,357.46533
2023-06-11 10:15:00,1747.15,1747.58,1745.67,1747.25,177.79161
2023-06-11 10:30:00,1747.25,1749.27,1747.25,1749.27,121.59694
2023-06-11 10:45:00,1749.27,1749.94,1747.08,1749.79,288.96934
2023-06-11 11:00:00,1749.79,1750.21,1747.73,1748.08,281.04166
2023-06-11 11:15:00,1748.08,1750.2,1748.08,1749.96,152.61859
2023-06-11 11:30:00,1749.96,1752.23,1749.11,1750.24,334.74231
2023-06-11 11:45:00,1750.24,1751.49,1749.14,1751.49,183.07648
2023-06-11 12:00:00,1751.49,1751.85,1749.36,1749.86,179.53498
2023-06-11 12:15:00,1749.86,1750.43,1744.0,1745.92,1212.29151
2023-06-11 12:30:00,1745.92,1749.69,1745.5,1749.69,421.24073
2023-06-11 12:45:00,1749.69,1757.21,1749.69,1754.13,646.34745
2023-06-11 13:00:00,1754.13,1756.97,1754.13,1756.96,185.33198
2023-06-11 13:15:00,1756.96,1756.96,1755.18,1755.23,337.06701
2023-06-11 13:30:00,1755.23,1759.3,1753.57,1755.46,393.17023
2023-06-11 13:45:00,1755.46,1757.99,1754.31,1756.57,267.19685
2023-06-11 14:00:00,1756.57,1758.5,1756.01,1757.76,207.5328
2023-06-11 14:15:00,1757.76,1759.19,1757.0,1757.99,207.50529
2023-06-11 14:30:00,1757.99,1758.4,1756.0,1756.94,122.28273
2023-06-11 14:45:00,1756.94,1757.05,1756.58,1756.59,79.48835
2023-06-11 15:00:00,1756.59,1756.62,1755.38,1755.39,90.63702
2023-06-11 15:15:00,1755.39,1755.89,1754.72,1755.17,109.78565
2023-06-11 15:30:00,1755.17,1756.19,1753.67,1753.85,276.1325
2023-06-11 15:45:00,1753.85,1754.02,1752.84,1752.84,222.95977
2023-06-11 16:00:00,1752.84,1754.2,1752.0,1754.18,236.28867
2023-06-11 16:15:00,1754.18,1755.49,1752.11,1752.2,149.88312
2023-06-11 16:30:00,1752.2,1752.2,1748.58,1749.42,397.70025
2023-06-11 16:45:00,1749.42,1749.96,1748.05,1748.99,190.79751
2023-06-11 17:00:00,1748.99,1748.99,1747.58,1747.83,329.23428
2023-06-11 17:15:00,1747.83,1750.5,1747.59,1750.23,256.93638
2023-06-11 17:30:00,1750.23,1750.48,1749.04,1749.05,172.6026
2023-06-11 17:45:00,1749.05,1749.05,1745.07,1745.78,359.37198
2023-06-11 18:00:00,1745.78,1746.76,1745.32,1746.53,157.84943
2023-06-11 18:15:00,1746.53,1748.42,1746.53,1748.4,252.76073
2023-06-11 18:30:00,1748.4,1751.4,1747.69,1751.4,335.10798
2023-06-11 18:45:00,1751.4,1754.6,1751.24,1751.25,481.04121
2023-06-11 19:00:00,1751.25,1751.98,1750.21,1750.74,160.20147
2023-06-11 19:15:00,1750.74,1753.77,1750.26,1753.08,247.14925
2023-06-11 19:30:00,1753.08,1754.96,1752.9,1753.99,140.06667
2023-06-11 19:45:00,1753.99,1754.59,1752.03,1752.15,117.1323
2023-06-11 20:00:00,1752.15,1752.48,1750.79,1750.79,110.49818
2023-06-11 20:15:00,1750.79,1751.0,1749.75,1750.26,488.5618
2023-06-11 20:30:00,1750.26,1750.26,1747.59,1748.51,632.88148
2023-06-11 20:45:00,1748.51,1748.51,1746.5,1746.5,353.53819
2023-06-11 21:00:00,1746.5,1748.0,1746.31,1747.64,288.55738
2023-06-11 21:15:00,1747.64,1749.36,1745.36,1747.16,262.60422
2023-06-11 21:30:00,1747.16,1748.46,1746.54,1747.42,173.29897
2023-06-11 21:45:00,1747.42,1747.42,1738.46,1741.32,2704.86368
2023-06-11 22:00:00,1741.32,1744.25,1740.52,1743.47,530.32298
2023-06-11 22:15:00,1743.47,1750.49,1742.83,1744.13,1055.63791
2023-06-11 22:30:00,1744.13,1744.5,1742.25,1742.82,357.35996
2023-06-11 22:45:00,1742.82,1745.49,1741.72,1743.47,458.90991
2023-06-11 23:00:00,1743.47,1746.25,1743.2,1745.67,600.78018
2023-06-11 23:15:00,1745.67,1745.99,1743.49,1745.27,357.59583
2023-06-11 23:30:00,1745.27,1745.27,1742.2,1742.54,338.12229
2023-06-11 23:45:00,1742.54,1744.12,1740.74,1741.06,409.68012
2023-06-12 00:00:00,1741.06,1744.63,1740.03,1743.26,644.46514
2023-06-12 00:15:00,1743.26,1755.0,1743.26,1748.2,2202.82777
2023-06-12 00:30:00,1748.2,1756.79,1747.58,1755.85,1807.44975
2023-06-12 00:45:00,1755.85,1756.5,1751.15,1752.08,978.43811
2023-06-12 01:00:00,1752.08,1758.7,1751.73,1755.0,1082.52153
2023-06-12 01:15:00,1755.0,1756.95,1751.52,1756.7,730.84543
2023-06-12 01:30:00,1756.7,1764.77,1755.24,1755.97,2521.49057
2023-06-12 01:45:00,1755.97,1756.97,1752.65,1756.16,618.83216
2023-06-12 02:00:00,1756.16,1761.98,1754.64,1759.13,877.85731
2023-06-12 02:15:00,1759.13,1761.5,1756.5,1756.7,540.51743
2023-06-12 02:30:00,1756.7,1760.5,1756.64,1757.51,635.65551
2023-06-12 02:45:00,1757.51,1760.0,1756.0,1757.21,369.75435
2023-06-12 03:00:00,1757.21,1758.98,1755.33,1758.98,786.44536
2023-06-12 03:15:00,1758.98,1768.22,1758.79,1764.31,1790.86285
2023-06-12 03:30:00,1764.31,1766.48,1762.39,1765.71,898.69996
2023-06-12 03:45:00,1765.71,1766.0,1762.19,1762.19,482.62365
2023-06-12 04:00:00,1762.19,1778.1,1762.19,1772.01,3044.14878
2023-06-12 04:15:00,1772.01,1772.98,1766.48,1767.33,1993.41956
2023-06-12 04:30:00,1767.33,1770.22,1765.29,1769.6,731.78928
2023-06-12 04:45:00,1769.6,1770.74,1767.81,1769.98,289.13135
2023-06-12 05:00:00,1769.98,1771.21,1767.74,1767.74,497.69326
2023-06-12 05:15:00,1767.74,1770.6,1767.01,1767.17,377.11739
2023-06-12 05:30:00,1767.17,1768.0,1761.95,1764.01,507.25884
2023-06-12 05:45:00,1764.01,1765.0,1763.71,1763.72,93.9488
2023-06-12 06:00:00,1763.72,1764.35,1761.88,1762.0,364.97648
2023-06-12 06:15:00,1762.0,1762.18,1758.33,1759.63,311.50374
2023-06-12 06:30:00,1759.63,1759.81,1741.66,1743.33,2313.24068
2023-06-12 06:45:00,1743.33,1754.78,1742.09,1753.72,1110.71476
2023-06-12 07:00:00,1753.72,1755.48,1751.48,1754.65,377.8723
2023-06-12 07:15:00,1754.65,1755.6,1748.0,1749.0,462.80135
2023-06-12 07:30:00,1749.0,1751.04,1746.86,1749.63,1076.30582
2023-06-12 07:45:00,1749.63,1753.25,1749.63,1752.62,224.89466
2023-06-12 08:00:00,1752.62,1752.84,1750.23,1752.49,472.27131
2023-06-12 08:15:00,1752.49,1753.12,1746.15,1748.5,634.67571
2023-06-12 08:30:00,1748.5,1753.59,1745.36,1745.36,668.31482
2023-06-12 08:45:00,1745.36,1755.36,1744.18,1751.51,722.72409
2023-06-12 09:00:00,1751.51,1753.34,1748.76,1749.86,598.82064
2023-06-12 09:15:00,1749.86,1751.83,1748.01,1748.29,351.39928
2023-06-12 09:30:00,1748.29,1749.19,1744.25,1747.15,416.12528
2023-06-12 09:45:00,1747.15,1747.45,1743.51,1745.92,302.50238
2023-06-12 10:00:00,1745.92,1748.46,1744.51,1748.23,207.09033
2023-06-12 10:15:00,1748.23,1748.23,1719.77,1727.63,4432.9643
2023-06-12 10:30:00,1727.63,1733.02,1726.69,1727.84,991.34261
2023-06-12 10:45:00,1727.84,1735.42,1721.39,1731.5,1901.80674
2023-06-12 11:00:00,1731.5,1734.72,1730.2,1732.2,870.29794
2023-06-12 11:15:00,1732.2,1736.73,1732.05,1736.62,446.27464
2023-06-12 11:30:00,1736.62,1738.69,1735.94,1737.36,520.15348
2023-06-12 11:45:00,1737.36,1737.37,1734.5,1735.27,409.84484
2023-06-12 12:00:00,1735.27,1737.99,1734.56,1736.44,545.05423
2023-06-12 12:15:00,1736.44,1738.85,1736.43,1738.2,244.21786
2023-06-12 12:30:00,1738.2,1741.34,1736.68,1739.85,456.16759
2023-06-12 12:45:00,1739.85,1740.61,1738.24,1740.61,219.53909
2023-06-12 13:00:00,1740.61,1740.62,1738.01,1738.22,293.85341
2023-06-12 13:15:00,1738.22,1740.0,1738.22,1740.0,76.58387
2023-06-12 13:30:00,1740.0,1740.39,1738.13,1738.13,154.83466
2023-06-12 13:45:00,1738.13,1739.75,1736.01,1736.37,192.29852
2023-06-12 14:00:00,1736.37,1739.39,1736.01,1738.97,369.47055
2023-06-12 14:15:00,1738.97,1747.85,1738.04,1745.48,887.46981
2023-06-12 14:30:00,1745.48,1745.99,1742.66,1743.02,536.74175
2023-06-12 14:45:00,1743.02,1743.3,1739.35,1740.49,386.38173
2023-06-12 15:00:00,1740.49,1741.98,1739.69,1740.1,328.53313
2023-06-12 15:15:00,1740.1,1741.18,1739.57,1739.57,282.61322
2023-06-12 15:30:00,1739.57,1740.59,1738.7,1739.39,500.32047
2023-06-12 15:45:00,1739.39,1740.46,1732.33,1736.42,1326.8805
2023-06-12 16:00:00,1736.42,1739.85,1734.15,1738.39,629.558
2023-06-12 16:15:00,1738.39,1747.49,1738.39,1746.83,1003.30187
2023-06-12 16:30:00,1746.83,1747.45,1742.14,1743.17,518.78106
2023-06-12 16:45:00,1743.17,1746.14,1741.27,1745.34,539.24
2023-06-12 17:00:00,1745.34,1759.5,1744.7,1752.22,2248.42379
2023-06-12 17:15:00,1752.22,1756.92,1751.03,1752.86,728.11043
2023-06-12 17:30:00,1752.86,1752.86,1749.32,1751.12,510.72015
2023-06-12 17:45:00,1751.12,1752.31,1747.3,1748.61,674.38891
2023-06-12 18:00:00,1748.61,1753.32,1747.51,1752.76,709.52186
2023-06-12 18:15:00,1752.76,1754.96,1751.06,1753.63,836.13058
2023-06-12 18:30:00,1753.63,1754.18,1752.01,1752.01,507.65835
2023-06-12 18:45:00,1752.01,1752.15,1748.22,1748.27,584.94929
2023-06-12 19:00:00,1748.27,1748.57,1746.63,1747.46,276.68766
2023-06-12 19:15:00,1747.46,1747.68,1745.6,1745.81,403.33321
2023-06-12 19:30:00,1745.81,1746.71,1743.0,1744.05,679.93087
2023-06-12 19:45:00,1744.05,1748.27,1742.22,1745.47,493.22137
2023-06-12 20:00:00,1745.47,1745.99,1743.46,1743.47,181.35316
2023-06-12 20:15:00,1743.47,1744.49,1742.15,1743.0,383.26441
2023-06-12 20:30:00,1743.0,1745.5,1742.32,1744.58,240.8175
2023-06-12 20:45:00,1744.58,1747.06,1744.44,1746.92,230.01943
2023-06-12 21:00:00,1746.92,1746.93,1743.74,1745.16,246.85876
2023-06-12 21:15:00,1745.16,1745.51,1738.64,1742.41,654.71372
2023-06-12 21:30:00,1742.41,1743.49,1737.01,1739.37,694.01135
2023-06-12 21:45:00,1739.37,1740.26,1736.44,1739.46,699.53714
2023-06-12 22:00:00,1739.46,1742.7,1736.85,1741.7,645.24846
2023-06-12 22:15:00,1741.7,1743.99,1739.21,1740.46,407.38994
2023-06-12 22:30:00,1740.46,1740.5,1737.61,1738.65,313.60203
2023-06-12 22:45:00,1738.65,1738.65,1729.12,1737.93,1150.07225
2023-06-12 23:00:00,1737.93,1737.99,1730.72,1736.23,1037.96701
2023-06-12 23:15:00,1736.23,1736.23,1730.03,1731.86,1100.57558
2023-06-12 23:30:00,1731.86,1734.84,1731.49,1734.36,753.17549
2023-06-12 23:45:00,1734.36,1735.91,1731.25,1731.75,542.73947
2023-06-13 00:00:00,1731.75,1734.77,1726.44,1733.71,1451.91967
2023-06-13 00:15:00,1733.71,1737.94,1733.09,1737.46,502.1274
2023-06-13 00:30:00,1737.46,1739.2,1735.51,1738.3,502.89878
2023-06-13 00:45:00,1738.3,1738.84,1735.59,1735.96,666.10501
2023-06-13 01:00:00,1735.96,1736.06,1734.01,1734.51,462.83614
2023-06-13 01:15:00,1734.51,1734.6,1720.0,1728.15,3220.0416
2023-06-13 01:30:00,1728.15,1741.32,1726.31,1739.38,1270.56113
2023-06-13 01:45:00,1739.38,1747.09,1731.21,1736.61,2476.95538
2023-06-13 02:00:00,1736.61,1736.97,1732.61,1733.02,778.34544
2023-06-13 02:15:00,1733.02,1735.99,1730.36,1733.99,922.94494
2023-06-13 02:30:00,1733.99,1737.68,1733.19,1734.8,420.99465
2023-06-13 02:45:00,1734.8,1738.27,1734.69,1736.77,407.95317
2023-06-13 03:00:00,1736.77,1737.21,1732.09,1732.72,726.39525
2023-06-13 03:15:00,1732.72,1733.49,1728.41,1729.81,445.47678
2023-06-13 03:30:00,1729.81,1730.43,1727.47,1729.7,411.04681
2023-06-13 03:45:00,1729.7,1734.84,1729.7,1733.07,681.68462
2023-06-13 04:00:00,1733.07,1735.15,1730.47,1733.68,676.97699
2023-06-13 04:15:00,1733.68,1737.53,1733.68,1737.53,338.34368
2023-06-13 04:30:00,1737.53,1738.77,1735.87,1736.59,324.17555
2023-06-13 04:45:00,1736.59,1739.2,1735.69,1739.04,271.65171
2023-06-13 05:00:00,1739.04,1742.18,1738.1,1740.8,916.62283
2023-06-13 05:15:00,1740.8,1741.5,1738.08,1738.2,357.92381
2023-06-13 05:30:00,1738.2,1740.48,1738.16,1740.31,151.5659
2023-06-13 05:45:00,1740.31,1743.91,1740.31,1743.46,196.90016
2023-06-13 06:00:00,1743.46,1746.03,1743.23,1744.14,589.75363
2023-06-13 06:15:00,1744.14,1744.9,1740.72,1741.49,172.78944
2023-06-13 06:30:00,1741.49,1743.46,1740.74,1741.59,273.67213
2023-06-13 06:45:00,1741.59,1743.96,1741.59,1742.87,233.52703
2023-06-13 07:00:00,1742.87,1743.57,1740.94,1741.86,211.90229
2023-06-13 07:15:00,1741.86,1744.16,1741.01,1743.02,242.64796
